ID             1             2             3             4             5             6             7             8             9             10            11            12            13            14            15            16            17            18            19            20            21            22            23            24            25            26            27            28            29           
 1             0             2.41421354902449            1.41421356884511            1.00000002897343            1.41421360334771            2.82842710318761            2.41421354902448            2.00000000915281            2.41421358352709            2.82842713769022            4.24264067203272            3.82842708336699            3.41421352920387            2.99999998933219            3.41421356370647            3.8284271178696             4.82842709804898            4.41421355817729            4.00000001830562            4.4142135926799             4.82842713255158            5.82842707822835            5.41421353835667            4.99999999848499            5.41421357285928            5.82842711273096            6.4142135673301             6.00000002745842            6.41421360183271           
 2             2.41421354902449            0             0.999999980179383           1.99999996035876            2.99999998933219            0.999999980179376           1.4142135343425             2.41421351452188            3.41421352920387            4.41421350938325            2.41421354902449            1.99999996035876            2.41421351452189            2.82842706868501            3.82842708336699            4.82842706354638            2.99999998933219            3.41421352920387            3.82842708336699            4.24264067203272            5.2426406522121             3.99999996951156            4.41421350938325            4.82842706354637            5.2426406522121             5.65685420637523            5.41421353835668            5.82842707822835            6.24264066689408           
 3             1.41421356884511            0.999999980179383           0             0.999999980179376           2.00000000915281            1.4142135343425             0.999999980179376           1.4142135343425             2.41421354902448            3.41421352920387            2.82842710318762            2.41421351452189            1.99999996035876            2.41421351452188            2.82842710318761            3.82842708336699            3.41421352920387            2.99999998933219            3.41421352920387            3.82842711786959            4.24264067203272            4.41421350938325            3.99999996951156            4.41421350938324            4.82842709804897            5.2426406522121             4.99999999848499            5.41421353835667            5.82842711273095           
 4             1.00000002897343            1.99999996035876            0.999999980179376           0             1.00000002897343            2.41421351452188            1.4142135343425             0.999999980179376           1.41421356884511            2.41421354902449            3.82842708336699            2.82842706868501            2.41421351452188            1.99999996035876            2.41421354902449            2.82842710318762            3.82842708336699            3.41421352920387            2.99999998933219            3.41421356370647            3.8284271178696             4.82842706354637            4.41421350938324            3.99999996951156            4.41421354388585            4.82842709804897            5.41421353835667            4.99999999848499            5.41421357285928           
 5             1.41421360334771            2.99999998933219            2.00000000915281            1.00000002897343            0             3.41421352920387            2.41421354902448            1.41421356884511            0.999999980179376           1.4142135343425             4.82842709804898            3.82842708336699            2.82842710318761            2.41421354902449            1.99999996035876            2.41421351452189            4.24264067203272            3.82842711786959            3.41421356370647            2.99999998933219            3.41421352920387            5.2426406522121             4.82842709804897            4.41421354388585            3.99999996951156            4.41421350938325            5.82842711273095            5.41421357285928            4.99999999848499           
 6             2.82842710318761            0.999999980179376           1.4142135343425             2.41421351452188            3.41421352920387            0             0.999999980179383           1.99999996035876            2.99999998933219            3.99999996951157            1.41421356884511            0.999999980179383           1.41421353434251            2.41421351452189            3.41421352920387            4.41421350938325            2.00000000915281            2.4142135490245             2.82842710318762            3.8284271178696             4.82842709804898            2.99999998933219            3.41421352920387            3.82842708336699            4.24264067203272            5.2426406522121             4.4142135581773             4.82842709804898            5.2426406867147            
 7             2.41421354902448            1.4142135343425             0.999999980179376           1.4142135343425             2.41421354902448            0.999999980179383           0             0.999999980179376           2.00000000915281            2.99999998933219            2.4142135490245             1.41421353434251            0.999999980179383           1.4142135343425             2.41421354902449            3.41421352920387            2.4142135490245             2.00000000915281            2.41421354902449            2.82842713769022            3.8284271178696             3.41421352920387            2.99999998933219            3.41421352920387            3.82842711786959            4.24264067203272            4.00000001830562            4.41421355817729            4.82842713255158           
 8             2.00000000915281            2.41421351452188            1.4142135343425             0.999999980179376           1.41421356884511            1.99999996035876            0.999999980179376           0             1.00000002897343            2.00000000915281            3.41421352920387            2.41421351452189            1.4142135343425             0.999999980179383           1.41421356884511            2.4142135490245             2.82842710318762            2.41421354902449            2.00000000915281            2.4142135835271             2.82842713769022            3.82842708336699            3.41421352920387            2.99999998933219            3.41421356370647            3.8284271178696             4.41421355817729            4.00000001830562            4.4142135926799            
 9             2.41421358352709            3.41421352920387            2.41421354902448            1.41421356884511            0.999999980179376           2.99999998933219            2.00000000915281            1.00000002897343            0             0.999999980179383           4.4142135581773             3.41421352920387            2.41421354902449            1.41421356884511            0.999999980179383           1.41421353434251            3.8284271178696             2.82842713769022            2.4142135835271             2.00000000915281            2.4142135490245             4.24264067203272            3.82842711786959            3.41421356370647            2.99999998933219            3.41421352920387            4.82842713255158            4.4142135926799             4.00000001830562           
 10            2.82842713769022            4.41421350938325            3.41421352920387            2.41421354902449            1.4142135343425             3.99999996951157            2.99999998933219            2.00000000915281            0.999999980179383           0             5.41421353835668            4.41421350938325            3.41421352920387            2.4142135490245             1.41421353434251            0.999999980179383           4.82842709804898            3.8284271178696             2.82842713769022            2.4142135490245             2.00000000915281            5.2426406522121             4.24264067203272            3.8284271178696             3.41421352920387            2.99999998933219            5.2426406867147             4.82842713255158            4.4142135581773            
 11            4.24264067203272            2.41421354902449            2.82842710318762            3.82842708336699            4.82842709804898            1.41421356884511            2.4142135490245             3.41421352920387            4.4142135581773             5.41421353835668            0             1.00000002897343            2.00000000915281            2.99999998933219            4.00000001830562            4.999999998485              1.41421360334771            2.4142135835271             3.41421356370647            4.4142135926799             5.41421357285928            2.41421358352709            2.82842713769022            3.82842711786959            4.82842713255158            5.82842711273096            3.8284271523722             4.24264070653532            5.24264072121731           
 12            3.82842708336699            1.99999996035876            2.41421351452189            2.82842706868501            3.82842708336699            0.999999980179383           1.41421353434251            2.41421351452189            3.41421352920387            4.41421350938325            1.00000002897343            0             0.999999980179383           1.99999996035876            2.99999998933219            3.99999996951157            1.00000002897343            1.41421356884511            2.41421354902449            3.41421356370647            4.41421354388585            2.00000000915281            2.41421354902449            2.82842710318761            3.82842711786959            4.82842709804898            3.41421357799792            3.82842711786959            4.24264070653532           
 13            3.41421352920387            2.41421351452189            1.99999996035876            2.41421351452188            2.82842710318761            1.41421353434251            0.999999980179383           1.4142135343425             2.41421354902449            3.41421352920387            2.00000000915281            0.999999980179383           0             0.999999980179376           2.00000000915281            2.99999998933219            1.41421356884511            1.00000002897343            1.41421356884511            2.41421358352709            3.41421356370647            2.41421354902449            2.00000000915281            2.41421354902448            2.82842713769021            3.82842711786959            3.00000003812624            3.41421357799791            3.82842715237219           
 14            2.99999998933219            2.82842706868501            2.41421351452188            1.99999996035876            2.41421354902449            2.41421351452189            1.4142135343425             0.999999980179383           1.41421356884511            2.4142135490245             2.99999998933219            1.99999996035876            0.999999980179376           0             1.00000002897343            2.00000000915281            2.41421354902449            1.41421356884511            1.00000002897343            1.41421360334771            2.4142135835271             2.82842710318761            2.41421354902448            2.00000000915281            2.41421358352709            2.82842713769022            3.41421357799791            3.00000003812624            3.41421361250052           
 15            3.41421356370647            3.82842708336699            2.82842710318761            2.41421354902449            1.99999996035876            3.41421352920387            2.41421354902449            1.41421356884511            0.999999980179383           1.41421353434251            4.00000001830562            2.99999998933219            2.00000000915281            1.00000002897343            0             0.999999980179383           3.41421356370647            2.41421358352709            1.41421360334771            1.00000002897343            1.41421356884511            3.82842711786959            2.82842713769021            2.41421358352709            2.00000000915281            2.41421354902449            3.82842715237219            3.41421361250052            3.00000003812624           
 16            3.8284271178696             4.82842706354638            3.82842708336699            2.82842710318762            2.41421351452189            4.41421350938325            3.41421352920387            2.4142135490245             1.41421353434251            0.999999980179383           4.999999998485              3.99999996951157            2.99999998933219            2.00000000915281            0.999999980179383           0             4.41421354388585            3.41421356370647            2.4142135835271             1.41421356884511            1.00000002897343            4.82842709804898            3.82842711786959            2.82842713769022            2.41421354902449            2.00000000915281            4.24264070653532            3.8284271523722             3.41421357799792           
 17            4.82842709804898            2.99999998933219            3.41421352920387            3.82842708336699            4.24264067203272            2.00000000915281            2.4142135490245             2.82842710318762            3.8284271178696             4.82842709804898            1.41421360334771            1.00000002897343            1.41421356884511            2.41421354902449            3.41421356370647            4.41421354388585            0             0.999999980179383           1.99999996035876            2.99999998933219            3.99999996951157            0.999999980179376           1.4142135343425             2.41421351452188            3.41421352920387            4.41421350938325            2.41421354902449            2.82842710318761            3.82842711786959           
 18            4.41421355817729            3.41421352920387            2.99999998933219            3.41421352920387            3.82842711786959            2.4142135490245             2.00000000915281            2.41421354902449            2.82842713769022            3.8284271178696             2.4142135835271             1.41421356884511            1.00000002897343            1.41421356884511            2.41421358352709            3.41421356370647            0.999999980179383           0             0.999999980179376           2.00000000915281            2.99999998933219            1.4142135343425             0.999999980179376           1.4142135343425             2.41421354902448            3.41421352920387            2.00000000915281            2.41421354902448            2.82842713769021           
 19            4.00000001830562            3.82842708336699            3.41421352920387            2.99999998933219            3.41421356370647            2.82842710318762            2.41421354902449            2.00000000915281            2.4142135835271             2.82842713769022            3.41421356370647            2.41421354902449            1.41421356884511            1.00000002897343            1.41421360334771            2.4142135835271             1.99999996035876            0.999999980179376           0             1.00000002897343            2.00000000915281            2.41421351452188            1.4142135343425             0.999999980179376           1.41421356884511            2.41421354902449            2.41421354902448            2.00000000915281            2.41421358352709           
 20            4.4142135926799             4.24264067203272            3.82842711786959            3.41421356370647            2.99999998933219            3.8284271178696             2.82842713769022            2.4142135835271             2.00000000915281            2.4142135490245             4.4142135926799             3.41421356370647            2.41421358352709            1.41421360334771            1.00000002897343            1.41421356884511            2.99999998933219            2.00000000915281            1.00000002897343            0             0.999999980179383           3.41421352920387            2.41421354902448            1.41421356884511            0.999999980179376           1.4142135343425             2.82842713769021            2.41421358352709            2.00000000915281           
 21            4.82842713255158            5.2426406522121             4.24264067203272            3.8284271178696             3.41421352920387            4.82842709804898            3.8284271178696             2.82842713769022            2.4142135490245             2.00000000915281            5.41421357285928            4.41421354388585            3.41421356370647            2.4142135835271             1.41421356884511            1.00000002897343            3.99999996951157            2.99999998933219            2.00000000915281            0.999999980179383           0             4.41421350938325            3.41421352920387            2.41421354902449            1.4142135343425             0.999999980179376           3.82842711786959            2.82842713769022            2.41421354902449           
 22            5.82842707822835            3.99999996951156            4.41421350938325            4.82842706354637            5.2426406522121             2.99999998933219            3.41421352920387            3.82842708336699            4.24264067203272            5.2426406522121             2.41421358352709            2.00000000915281            2.41421354902449            2.82842710318761            3.82842711786959            4.82842709804898            0.999999980179376           1.4142135343425             2.41421351452188            3.41421352920387            4.41421350938325            0             0.999999980179383           1.99999996035876            2.99999998933219            3.99999996951157            1.41421356884511            2.41421354902449            3.41421356370647           
 23            5.41421353835667            4.41421350938325            3.99999996951156            4.41421350938324            4.82842709804897            3.41421352920387            2.99999998933219            3.41421352920387            3.82842711786959            4.24264067203272            2.82842713769022            2.41421354902449            2.00000000915281            2.41421354902448            2.82842713769021            3.82842711786959            1.4142135343425             0.999999980179376           1.4142135343425             2.41421354902448            3.41421352920387            0.999999980179383           0             0.999999980179376           2.00000000915281            2.99999998933219            1.00000002897343            1.41421356884511            2.41421358352709           
 24            4.99999999848499            4.82842706354637            4.41421350938324            3.99999996951156            4.41421354388585            3.82842708336699            3.41421352920387            2.99999998933219            3.41421356370647            3.8284271178696             3.82842711786959            2.82842710318761            2.41421354902448            2.00000000915281            2.41421358352709            2.82842713769022            2.41421351452188            1.4142135343425             0.999999980179376           1.41421356884511            2.41421354902449            1.99999996035876            0.999999980179376           0             1.00000002897343            2.00000000915281            1.41421356884511            1.00000002897343            1.41421360334771           
 25            5.41421357285928            5.2426406522121             4.82842709804897            4.41421354388585            3.99999996951156            4.24264067203272            3.82842711786959            3.41421356370647            2.99999998933219            3.41421352920387            4.82842713255158            3.82842711786959            2.82842713769021            2.41421358352709            2.00000000915281            2.41421354902449            3.41421352920387            2.41421354902448            1.41421356884511            0.999999980179376           1.4142135343425             2.99999998933219            2.00000000915281            1.00000002897343            0             0.999999980179383           2.41421358352709            1.41421360334771            1.00000002897343           
 26            5.82842711273096            5.65685420637523            5.2426406522121             4.82842709804897            4.41421350938325            5.2426406522121             4.24264067203272            3.8284271178696             3.41421352920387            2.99999998933219            5.82842711273096            4.82842709804898            3.82842711786959            2.82842713769022            2.41421354902449            2.00000000915281            4.41421350938325            3.41421352920387            2.41421354902449            1.4142135343425             0.999999980179376           3.99999996951157            2.99999998933219            2.00000000915281            0.999999980179383           0             3.41421356370647            2.4142135835271             1.41421356884511           
 27            6.4142135673301             5.41421353835668            4.99999999848499            5.41421353835667            5.82842711273095            4.4142135581773             4.00000001830562            4.41421355817729            4.82842713255158            5.2426406867147             3.8284271523722             3.41421357799792            3.00000003812624            3.41421357799791            3.82842715237219            4.24264070653532            2.41421354902449            2.00000000915281            2.41421354902448            2.82842713769021            3.82842711786959            1.41421356884511            1.00000002897343            1.41421356884511            2.41421358352709            3.41421356370647            0             0.999999980179376           2.00000000915281           
